antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'lunch bag  black skull', 'charlotte bag pink polkadot'})",frozenset({'woodland charlotte bag'}),0.015628617735586943,0.04775410974762676,0.010824264876128734,0.6925925925925925,14.503308641975309,1.0,0.010077934149579809,3.097667353833021,0.9458322668124054,0.20594713656387667,0.6771764409233255,0.4596296296296296
"frozenset({'charlotte bag apples design', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.014297291039592498,0.05921509608705719,0.012271359110905301,0.8582995951417004,14.494607825677434,1.0,0.01142474364821121,6.639253464757053,0.9445128011372387,0.20037807183364836,0.8493806562276512,0.5327666108650828
"frozenset({'woodland charlotte bag', 'lunch bag red retrospot'})",frozenset({'charlotte bag pink polkadot'}),0.017770317203056264,0.042486686733040055,0.01094003241491086,0.6156351791530945,14.490072690802263,1.0,0.010185030514757856,2.4911575184148878,0.9478304820399227,0.221830985915493,0.5985801810572399,0.4365641835819969
"frozenset({'roses regency teacup and saucer', 'dotcom postage'})",frozenset({'green regency teacup and saucer'}),0.01661264181523501,0.05603148877054874,0.01348691826811762,0.8118466898954704,14.489115097762546,1.0,0.012556087214798131,5.017017828200972,0.9467100272152872,0.22798434442270055,0.8006784041350347,0.5262745846171567
"frozenset({'charlotte bag apples design', 'charlotte bag pink polkadot'})",frozenset({'charlotte bag suki design'}),0.014297291039592498,0.05035887937022459,0.010419078490391294,0.728744939271255,14.471031690632417,1.0,0.009699082935607463,3.500915773067978,0.9443987707244506,0.192102454642476,0.714360451715848,0.4678207454976965
"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'woodland charlotte bag'})",frozenset({'red retrospot charlotte bag'}),0.017365130817318823,0.05921509608705719,0.014876128733503125,0.8566666666666667,14.467031606386445,1.0,0.013847850843591273,6.563615608694951,0.9473277907560961,0.2410881801125703,0.8476449475994176,0.5539442815249267
"frozenset({'woodland charlotte bag', 'charlotte bag apples design'})",frozenset({'charlotte bag suki design'}),0.016554758045843946,0.05035887937022459,0.012039824033341051,0.7272727272727273,14.441797283176594,1.0,0.011206144969907142,3.4820174423091768,0.9464243672748677,0.21940928270042193,0.7128101692285528,0.4831765935214211
"frozenset({'charlotte bag pink polkadot', 'charlotte bag vintage alphabet'})",frozenset({'red retrospot charlotte bag'}),0.011924056494558926,0.05921509608705719,0.010187543412827044,0.854368932038835,14.428228416327384,1.0,0.00948145926175424,6.46005634020221,0.9419229642647922,0.1671415004748338,0.8452025884392367,0.5132059713957616
"frozenset({'charlotte bag suki design', 'lunch bag red retrospot', 'red retrospot charlotte bag'})",frozenset({'woodland charlotte bag'}),0.014876128733503125,0.04775410974762676,0.010245427182218107,0.6887159533073931,14.422129465864877,1.0,0.009535030898058575,3.05908992243575,0.9447158260807214,0.19558011049723756,0.6731053923371542,0.45163070392642385
"frozenset({'jumbo bag pears', 'lunch bag apple design'})",frozenset({'jumbo bag apples'}),0.013023848112989117,0.05551053484602917,0.010419078490391294,0.7999999999999999,14.411678832116788,1.0,0.00969611771588582,4.722447325769853,0.9428919124978006,0.17928286852589642,0.7882453882453881,0.4938477580813347
"frozenset({'jumbo bag toys', 'jumbo bag pink polkadot'})",frozenset({'jumbo bag woodland animals'}),0.01620745542949757,0.04931697152118546,0.011518870108821487,0.7107142857142857,14.411150234741786,1.0,0.010719567490974073,3.2863117033835567,0.9459405760267565,0.21329046087888534,0.6957075012177302,0.4721411804158283
"frozenset({'woodland charlotte bag', 'pack of 72 retrospot cake cases'})",frozenset({'charlotte bag suki design'}),0.015975920351933317,0.05035887937022459,0.01157675387821255,0.7246376811594204,14.389471930701317,1.0,0.010772224432381225,3.448696701234449,0.9456117647058824,0.21141649048625796,0.7100353882549157,0.4772613693153424
"frozenset({'charlotte bag pink polkadot', 'lunch bag suki design'})",frozenset({'red retrospot charlotte bag'}),0.012387126649687427,0.05921509608705719,0.01053484602917342,0.8504672897196262,14.36233909794356,1.0,0.009801341134369632,6.2914990449178045,0.9420426601882469,0.17251184834123223,0.8410553680672037,0.5141877015558053
"frozenset({'charlotte bag suki design', 'lunch bag  black skull'})",frozenset({'charlotte bag pink polkadot'}),0.017365130817318823,0.042486686733040055,0.010592729798564482,0.61,14.357438692098093,1.0,0.009854942925450798,2.4551623417101536,0.9467908406854035,0.21504112808460635,0.5926949582879942,0.4296594005449591
frozenset({'blue harmonica in box'}),frozenset({'red  harmonica in box'}),0.03368835378559852,0.036756193563324845,0.017770317203056264,0.5274914089347079,14.351089103552777,1.0,0.01653206155048304,2.038574164895073,0.962752421533571,0.3373626373626374,0.5094610648852842,0.5054779879319209
"frozenset({'strawberry charlotte bag', 'lunch bag  black skull'})",frozenset({'woodland charlotte bag'}),0.015975920351933317,0.04775410974762676,0.01094003241491086,0.6847826086956522,14.339762845849805,1.0,0.010177116561105292,3.020917996662702,0.9453669467787115,0.2072368421052632,0.6689747947131535,0.45693675889328067
"frozenset({'charlotte bag suki design', 'lunch bag cars blue'})",frozenset({'woodland charlotte bag'}),0.015570733966195878,0.04775410974762676,0.010650613567955545,0.6840148698884758,14.323685929931283,1.0,0.009907047029282728,3.0135781703280986,0.9448983283098265,0.2021978021978022,0.6681685546284912,0.4535225864593894
"frozenset({'woodland charlotte bag', 'charlotte bag apples design'})",frozenset({'charlotte bag pink polkadot'}),0.016554758045843946,0.042486686733040055,0.010071775874044918,0.6083916083916083,14.319582325031915,1.0,0.009368419055009871,2.4450786392352724,0.9458234390750474,0.20567375886524825,0.5910151992850577,0.4227244145500276
"frozenset({'regency cakestand 3 tier', 'pink regency teacup and saucer'})",frozenset({'roses regency teacup and saucer'}),0.021185459597128965,0.05840472331558231,0.0177124334336652,0.8360655737704918,14.315033550504477,1.0,0.016475102527581435,5.743731187774949,0.9502753910552986,0.2862488306828812,0.8258971446768929,0.5696680693431251
"frozenset({'spaceboy lunch box', 'lunch box i love london'})",frozenset({'dolly girl lunch box'}),0.015223431349849503,0.04781199351701783,0.010419078490391294,0.6844106463878327,14.314622671908229,1.0,0.009691215889385523,3.0171740446388466,0.9445202035045096,0.198019801980198,0.668564032036243,0.4511641609663134
"frozenset({'charlotte bag suki design', 'charlotte bag apples design'})",frozenset({'charlotte bag pink polkadot'}),0.01713359573975457,0.042486686733040055,0.010419078490391294,0.6081081081081081,14.312909639885117,1.0,0.009691128775585792,2.443309833853622,0.9463473367360294,0.21176470588235294,0.5907191195548106,0.42666985786876793
"frozenset({'dotcom postage', 'jumbo bag toys'})",frozenset({'jumbo bag woodland animals'}),0.015686501504978006,0.04931697152118546,0.011055799953692984,0.7047970479704796,14.291166432791087,1.0,0.01028218920570495,3.220438758971983,0.944848065936874,0.20493562231759654,0.6894833049645644,0.46448772586317405
"frozenset({'strawberry charlotte bag', 'charlotte bag pink polkadot'})",frozenset({'charlotte bag suki design'}),0.02170641352164853,0.05035887937022459,0.015570733966195878,0.7173333333333333,14.244426053639845,1.0,0.014477623306098968,3.3595794361902427,0.9504274730009816,0.2756147540983606,0.7023436953959933,0.513264367816092
"frozenset({'jumbo storage bag suki', 'jumbo bag woodland animals'})",frozenset({'dotcom postage'}),0.025874044917805046,0.0408659411900903,0.014991896272285251,0.5794183445190156,14.178514617436988,1.0,0.013934529074324475,2.280494278127817,0.9541586950821012,0.2897091722595078,0.561498570905885,0.47313693429916787
"frozenset({'red retrospot charlotte bag', 'strawberry charlotte bag'})",frozenset({'woodland charlotte bag'}),0.027726325538319056,0.04775410974762676,0.01875434128270433,0.6764091858037579,14.164418295691783,1.0,0.017430295290049014,2.9427469769734635,0.9559042730293549,0.33061224489795915,0.6601814536469346,0.5345682292655153
"frozenset({'lunch bag spaceboy design', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.013255383190553369,0.05921509608705719,0.011113683723084047,0.8384279475982532,14.159023678110872,1.0,0.010328764933784667,5.822695756650374,0.9418583548424942,0.1811320754716981,0.828258242952527,0.5130556160278656
"frozenset({'jumbo bag red retrospot', 'jumbo bag pears'})",frozenset({'jumbo bag apples'}),0.016496874276452883,0.05551053484602917,0.012965964343598054,0.7859649122807016,14.158842361377896,1.0,0.012050214029224455,4.412778648670189,0.9449616708845859,0.21960784313725493,0.7733854154906785,0.5097707773082341
"frozenset({'jumbo bag pears', 'jumbo bag alphabet'})",frozenset({'jumbo bag apples'}),0.012908080574206992,0.05551053484602917,0.01012965964343598,0.7847533632286996,14.137016791594384,1.0,0.009413125186926111,4.387940640194491,0.9414155867002874,0.17378351539225423,0.7721026599950367,0.48361755752675856
"frozenset({'jumbo  bag baroque black white', 'jumbo bag woodland animals'})",frozenset({'dotcom postage'}),0.017538782125492012,0.0408659411900903,0.01012965964343598,0.5775577557755776,14.13298553651399,1.0,0.009412920804549817,2.270450154839083,0.945832288256138,0.20983213429256595,0.5595587078321592,0.41271655494161313
"frozenset({'lunch bag cars blue', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.014470942347765687,0.05921509608705719,0.012097707802732114,0.8360000000000001,14.118021505376346,1.0,0.011240809561138904,5.736493316542337,0.9428119223231342,0.19642857142857142,0.8256774749277057,0.5201505376344087
"frozenset({'red retrospot charlotte bag', 'lunch bag red retrospot'})",frozenset({'strawberry charlotte bag'}),0.022516786293123408,0.04115536003704561,0.01308173188238018,0.5809768637532133,14.116675524895237,1.0,0.012155045435609474,2.2882856745128173,0.9505654713711286,0.2585812356979405,0.562991626815606,0.44941951485832254
"frozenset({'charlotte bag pink polkadot', 'pack of 72 retrospot cake cases'})",frozenset({'red retrospot charlotte bag'}),0.014760361194721001,0.05921509608705719,0.012329242880296364,0.8352941176470587,14.106100856764991,1.0,0.01145520667387129,5.711908345185721,0.9430281235027815,0.19999999999999998,0.8249271627681405,0.5217526306710367
"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'lunch bag red retrospot'})",frozenset({'red retrospot charlotte bag'}),0.012271359110905301,0.05921509608705719,0.010245427182218107,0.8349056603773586,14.099540751397113,1.0,0.009518777473347064,5.6984685608441135,0.9406183699253855,0.167296786389414,0.8245142551331598,0.5039630941182981
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'dotcom postage'})",frozenset({'jumbo bag woodland animals'}),0.016149571660106506,0.04931697152118546,0.011229451261866173,0.6953405017921147,14.099416090329312,1.0,0.010433003296225356,3.1204772346539915,0.9443255298539647,0.2070437566702241,0.6795361975743165,0.4615200161542733
"frozenset({'charlotte bag suki design', 'lunch bag red retrospot'})",frozenset({'strawberry charlotte bag'}),0.01985413290113452,0.04115536003704561,0.011518870108821487,0.5801749271137027,14.097189930824651,1.0,0.010701766121051942,2.2839146632450933,0.9478832774870632,0.23274853801169595,0.5621552695935,0.4300312047664153
"frozenset({'lunch bag cars blue', 'strawberry charlotte bag'})",frozenset({'charlotte bag suki design'}),0.015107663811067377,0.05035887937022459,0.010708497337346608,0.7088122605363985,14.075219095433125,1.0,0.009947692317919159,3.261267532689097,0.9432027384422331,0.19556025369978858,0.6933707553960027,0.460727969348659
"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot', 'dotcom postage'})",frozenset({'jumbo bag woodland animals'}),0.01661264181523501,0.04931697152118546,0.011518870108821487,0.6933797909407665,14.05965876560174,1.0,0.010699584925527887,3.100523058788861,0.9445662593975233,0.21170212765957447,0.6774737742506505,0.4634739330290687
"frozenset({'lunch bag cars blue', 'woodland charlotte bag'})",frozenset({'charlotte bag suki design'}),0.015049780041676314,0.05035887937022459,0.010650613567955545,0.7076923076923077,14.052979664014147,1.0,0.009892723510288354,3.2487722547860742,0.943033155495595,0.19450317124735728,0.6921914121475258,0.45959328028293545
"frozenset({'dotcom postage', 'jumbo bag pink polkadot'})","frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot'})",0.01985413290113452,0.03889789303079417,0.010824264876128734,0.5451895043731779,14.015913508260448,1.0,0.010051980938321232,2.113192453143831,0.9474635959085049,0.22584541062801933,0.5267823342297653,0.41173165694849373
"frozenset({'lunch bag  black skull', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.015628617735586943,0.05921509608705719,0.012965964343598054,0.8296296296296295,14.010441330871435,1.0,0.012040514242677387,5.521998349054225,0.9433682019791335,0.20954162768942938,0.8189061392654574,0.5242967307483436
"frozenset({'strawberry charlotte bag', 'charlotte bag apples design'})",frozenset({'red retrospot charlotte bag'}),0.014760361194721001,0.05921509608705719,0.01221347534151424,0.8274509803921569,13.973649205527764,1.0,0.011339439135089165,5.452276147677284,0.9423461010388338,0.19775070290534208,0.8165903609951949,0.5168535449370364
"frozenset({'woodland charlotte bag', 'regency cakestand 3 tier'})",frozenset({'charlotte bag suki design'}),0.014818244964112062,0.05035887937022459,0.010419078490391294,0.703125,13.962284482758621,1.0,0.009672848279765136,3.1987911431739806,0.9423423423423423,0.19027484143763215,0.6873819029623308,0.45501077586206895
"frozenset({'regency cakestand 3 tier', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.012329242880296364,0.05921509608705719,0.010187543412827044,0.8262910798122066,13.95406128527437,1.0,0.009457466110989628,5.415869852255591,0.9399248373674031,0.1660377358490566,0.8153574536907452,0.4991670452824474
"frozenset({'woodland charlotte bag', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.02257467006251447,0.05921509608705719,0.018638573743922204,0.8256410256410256,13.943083439857633,1.0,0.017301812487036796,5.395678125383053,0.94971945593505,0.29514207149404215,0.8146664836629766,0.5702007669749605
"frozenset({'dolly girl lunch box', 'lunch box i love london'})",frozenset({'spaceboy lunch box'}),0.014702477425329938,0.05093771706413522,0.010419078490391294,0.7086614173228346,13.912312097351466,1.0,0.009670167855158002,3.2575921603474276,0.9419705218083786,0.18867924528301883,0.6930248015167901,0.45660343593414454
"frozenset({'roses regency teacup and saucer', 'regency cakestand 3 tier'})",frozenset({'green regency teacup and saucer'}),0.028073628154665433,0.05603148877054874,0.02188006482982172,0.7793814432989691,13.909704353753089,1.0,0.02030705764912502,4.278735775198915,0.9549156940021093,0.3516279069767442,0.7662861058641764,0.5849386555337821
"frozenset({'strawberry charlotte bag', 'pack of 72 retrospot cake cases'})",frozenset({'charlotte bag suki design'}),0.014644593655938875,0.05035887937022459,0.010245427182218107,0.6996047430830039,13.892381082186178,1.0,0.009507941856872724,3.16130530946491,0.9418105315141927,0.18710359408033825,0.6836749690053624,0.4515265094725365
"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag'})",frozenset({'woodland charlotte bag'}),0.0290576522343135,0.04775410974762676,0.019275295207223896,0.6633466135458168,13.890880115900039,1.0,0.017887672893418118,2.82856471542421,0.9557831349890489,0.3350100603621731,0.646463807404871,0.5334914885910902
"frozenset({'red retrospot charlotte bag', 'lunch bag cars blue'})",frozenset({'charlotte bag suki design'}),0.01730724704792776,0.05035887937022459,0.012097707802732114,0.6989966555183947,13.880306000845733,1.0,0.011226134236414845,3.154918834092255,0.9442986895019521,0.21770833333333334,0.6830346349345232,0.469613270287933
frozenset({'gardeners kneeling pad cup of tea'}),frozenset({'gardeners kneeling pad keep calm'}),0.04352859458207919,0.05203750868256541,0.03143088677934707,0.7220744680851063,13.876038387806782,1.0,0.029165767160842255,3.4108506864627306,0.9701631601871132,0.490072202166065,0.7068180076105696,0.6630394587366577
frozenset({'gardeners kneeling pad keep calm'}),frozenset({'gardeners kneeling pad cup of tea'}),0.05203750868256541,0.04352859458207919,0.03143088677934707,0.6040044493882091,13.876038387806782,1.0,0.029165767160842255,2.4153589704233447,0.9788713475564425,0.490072202166065,0.5859828653855422,0.6630394587366577
"frozenset({'red retrospot charlotte bag', 'pack of 72 retrospot cake cases'})",frozenset({'woodland charlotte bag'}),0.01834915489696689,0.04775410974762676,0.012155591572123177,0.662460567823344,13.87232578147405,1.0,0.011279344015397217,2.8211396935514244,0.9452587332474117,0.2253218884120172,0.6455333274400396,0.4585030111843993
"frozenset({'jumbo bag pink polkadot', 'jumbo bag red retrospot', 'dotcom postage'})",frozenset({'jumbo bag woodland animals'}),0.015918036582542254,0.04931697152118546,0.010882148645519797,0.6836363636363637,13.862091335894155,1.0,0.010097119288705372,3.00503256128361,0.9428694432242408,0.20021299254526098,0.6672249036886154,0.4521468203158344
"frozenset({'dotcom postage', 'jumbo bag woodland animals'})","frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot'})",0.020838156980782587,0.03889789303079417,0.011229451261866173,0.5388888888888889,13.853935185185183,1.0,0.010418890860668795,2.084317822342856,0.9475638265974019,0.23150357995226728,0.5202267191305977,0.4137896825396825
"frozenset({'jumbo bag vintage leaf', 'jumbo bag pears'})",frozenset({'jumbo bag apples'}),0.01788608474183839,0.05551053484602917,0.01371845334568187,0.7669902912621359,13.817022181277018,1.0,0.01272558721536102,4.053433954619124,0.944519256665769,0.22987390882638217,0.7532955979557922,0.5070613604381586
"frozenset({'lunch bag  black skull', 'woodland charlotte bag'})",frozenset({'charlotte bag suki design'}),0.016323222968279694,0.05035887937022459,0.011345218800648298,0.6950354609929078,13.801646694383304,1.0,0.010523199584255422,3.1139394885767055,0.9429366427046281,0.20502092050209206,0.6788633807212895,0.4601614086573734
frozenset({'baking set spaceboy design'}),frozenset({'baking set 9 piece retrospot'}),0.025874044917805046,0.05157443852743691,0.018407038666357952,0.7114093959731543,13.793836952673642,1.0,0.017072599327288475,3.2864048525444622,0.9521395569418021,0.31176470588235294,0.6957161260196651,0.5341558764377556
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag pink polkadot', 'jumbo storage bag suki'})",frozenset({'dotcom postage'}),0.017770317203056264,0.0408659411900903,0.010013892104653855,0.5635179153094463,13.789427060745034,1.0,0.009287691366904507,2.197419075034644,0.9442604790714928,0.20595238095238091,0.5449206701802048,0.4042802041136466
frozenset({'vintage paisley stationery set'}),frozenset({'dotcom postage'}),0.025005788376939106,0.0408659411900903,0.014065755962028248,0.5625,13.764518413597733,1.0,0.013043870884804411,2.192306420136936,0.9511332752843084,0.27150837988826815,0.5438593844296922,0.45334631728045327
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag pink polkadot'})","frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki'})",0.02691595276684418,0.04156054642278305,0.01539708265802269,0.5720430107526882,13.764087818612035,1.0,0.014278440953542826,2.2395695774543007,0.9529980146368539,0.2900763358778626,0.5534856295303443,0.47125827417857247
"frozenset({'green regency teacup and saucer', 'jam making set with jars'})",frozenset({'roses regency teacup and saucer'}),0.014702477425329938,0.05840472331558231,0.0118082889557768,0.8031496062992125,13.751449552453117,1.0,0.01094959482969681,4.78330400555684,0.9411171471290901,0.19263456090651557,0.7909394847498122,0.502664991454859
"frozenset({'strawberry charlotte bag', 'lunch bag  black skull'})",frozenset({'charlotte bag suki design'}),0.015975920351933317,0.05035887937022459,0.011055799953692984,0.6920289855072463,13.741945693819757,1.0,0.010251270507861659,3.0835405799272704,0.9422839544194642,0.2,0.6756974737061555,0.4557846076961519
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag woodland animals'})","frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki'})",0.022401018754341282,0.04156054642278305,0.012792313035424868,0.5710594315245479,13.740421642086476,1.0,0.011861314455567432,2.234434147797488,0.948468694582594,0.25000000000000006,0.5524593996266511,0.4394294372107419
"frozenset({'red retrospot charlotte bag', 'charlotte bag apples design'})",frozenset({'woodland charlotte bag'}),0.018812225052095392,0.04775410974762676,0.012329242880296364,0.6553846153846153,13.724151048951049,1.0,0.011430881820561548,2.7632135208216186,0.9449116384342275,0.2273212379935966,0.6381025235781785,0.45678321678321676
"frozenset({'charlotte bag suki design', 'lunch bag red retrospot'})",frozenset({'charlotte bag pink polkadot'}),0.01985413290113452,0.042486686733040055,0.01157675387821255,0.5830903790087464,13.724072735361176,1.0,0.010733217553285903,2.2966927723815895,0.9459156676312525,0.2280501710376283,0.5645913062359511,0.427784971520722
"frozenset({'red retrospot charlotte bag', 'lunch bag suki design'})",frozenset({'charlotte bag suki design'}),0.016091687890715443,0.05035887937022459,0.011113683723084047,0.6906474820143885,13.714512527908708,1.0,0.010303324353732204,3.0697701341288095,0.942246881986116,0.200836820083682,0.6742427099403009,0.45566856859340116
"frozenset({'woodland charlotte bag', 'lunch bag red retrospot'})",frozenset({'charlotte bag suki design'}),0.017770317203056264,0.05035887937022459,0.012271359110905301,0.6905537459283387,13.71265116627354,1.0,0.011376465850505965,3.0688402529825374,0.9438471040977053,0.2196891191709844,0.6741440030877716,0.46711595342393947
"frozenset({'roses regency teacup and saucer', 'jumbo bag red retrospot'})",frozenset({'green regency teacup and saucer'}),0.014702477425329938,0.05603148877054874,0.011287335031257235,0.7677165354330708,13.701519489815839,1.0,0.010463533332500614,4.063864438174247,0.9408481934389583,0.18987341772151897,0.7539287997388847,0.4845814082124032
"frozenset({'roses regency teacup and saucer', 'white hanging heart tlight holder'})",frozenset({'green regency teacup and saucer'}),0.014413058578374624,0.05603148877054874,0.011055799953692984,0.7670682730923695,13.689949882173321,1.0,0.010248214823809524,4.052554470622989,0.940509329654134,0.1861598440545809,0.7532420582501701,0.4821911613395732
"frozenset({'charlotte bag suki design', 'lunch bag  black skull'})",frozenset({'woodland charlotte bag'}),0.017365130817318823,0.04775410974762676,0.011345218800648298,0.6533333333333333,13.68119595959596,1.0,0.01051596243781616,2.746863144958769,0.9432872819250226,0.21097954790096882,0.6359483719328106,0.44545454545454544
"frozenset({'jam making set printed', 'dotcom postage'})",frozenset({'recycling bag retrospot'}),0.01713359573975457,0.042776105579995366,0.010013892104653855,0.5844594594594595,13.663222762681494,1.0,0.009280983604325155,2.303563193075784,0.9429672447013489,0.20069605568445478,0.5658899208817575,0.40927979738872844
"frozenset({'red retrospot charlotte bag', 'strawberry charlotte bag'})",frozenset({'charlotte bag suki design'}),0.027726325538319056,0.05035887937022459,0.019043760129659644,0.686847599164927,13.639056463417562,1.0,0.017647493446495858,3.0325206452110836,0.9531073087483237,0.3225490196078431,0.6702413216611776,0.5325042593525784
"frozenset({'jumbo bag red retrospot', 'jumbo bag pink polkadot', 'jumbo bag woodland animals'})",frozenset({'dotcom postage'}),0.019564714054179207,0.0408659411900903,0.010882148645519797,0.5562130177514794,13.610674355063113,1.0,0.010082618191580777,2.1612487458516636,0.9450172468803624,0.2196261682242991,0.5373045319658755,0.4112509847964195
"frozenset({'red retrospot charlotte bag', 'lunch bag woodland'})",frozenset({'charlotte bag suki design'}),0.015049780041676314,0.05035887937022459,0.01030331095160917,0.6846153846153846,13.59473032714412,1.0,0.009545420893941978,3.011057211752947,0.9405978774768494,0.1869747899159664,0.6678907341591725,0.444606542882405
"frozenset({'red retrospot charlotte bag', 'lunch bag cars blue'})",frozenset({'woodland charlotte bag'}),0.01730724704792776,0.04775410974762676,0.011229451261866173,0.6488294314381271,13.58688152427283,1.0,0.01040295908691014,2.7116335350996152,0.9427154020995051,0.2086021505376344,0.63121860418972,0.4419904732948211
frozenset({'red kitchen scales'}),frozenset({'ivory kitchen scales'}),0.02992590877517944,0.038724241722620976,0.015744385274369065,0.5261121856866537,13.58611976072142,1.0,0.014585527149189913,2.0284880286914486,0.9549739297234497,0.29759299781181614,0.5070219859048973,0.46634458312733285
"frozenset({'charlotte bag suki design', 'strawberry charlotte bag'})",frozenset({'red retrospot charlotte bag'}),0.023674461680944663,0.05921509608705719,0.019043760129659644,0.80440097799511,13.584390318517615,1.0,0.01764187460641315,4.809762821254919,0.9488495998463212,0.2982774252039891,0.7920895401368068,0.5630020530249255
"frozenset({'strawberry charlotte bag', 'lunch bag red retrospot'})",frozenset({'woodland charlotte bag'}),0.01713359573975457,0.04775410974762676,0.011113683723084047,0.6486486486486487,13.583095823095825,1.0,0.010295484111756337,2.7102383030259856,0.9425279740871615,0.20667384284176535,0.6310287553373081,0.4406879606879607
frozenset({'toy tidy pink polkadot'}),frozenset({'recycling bag retrospot'}),0.026800185228062053,0.042776105579995366,0.015570733966195878,0.5809935205183585,13.582197646109828,1.0,0.014424326413316865,2.2845085727652688,0.9518849040738303,0.28831725616291537,0.5622690972047628,0.4724994666191251
frozenset({'sweetheart ceramic trinket box'}),frozenset({'strawberry ceramic trinket box'}),0.028941884695531373,0.04005556841861542,0.015744385274369065,0.5439999999999999,13.581132947976878,1.0,0.01458510163178353,2.1051412973275974,0.9539783724648657,0.2956521739130435,0.5249725036179449,0.46853179190751437
"frozenset({'strawberry charlotte bag', 'woodland charlotte bag'})",frozenset({'red retrospot charlotte bag'}),0.023327159064598285,0.05921509608705719,0.01875434128270433,0.8039702233250621,13.577115912183551,1.0,0.017373021317256074,4.799193876922987,0.9484718079070003,0.294010889292196,0.7916316728089443,0.5603428829235281
"frozenset({'lunch bag spaceboy design', 'strawberry charlotte bag'})",frozenset({'red retrospot charlotte bag'}),0.013255383190553369,0.05921509608705719,0.010650613567955545,0.8034934497816594,13.569064358189587,1.0,0.009865694778656165,4.787549844356975,0.9387463942399659,0.17228464419475653,0.7911248900773978,0.4916782986933712
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",frozenset({'roses regency teacup and saucer'}),0.02761055799953693,0.05840472331558231,0.02188006482982172,0.7924528301886793,13.568300390822223,1.0,0.020267477829269926,4.536777242206741,0.9526006366592116,0.34115523465703973,0.7795792152418777,0.583540587542308
"frozenset({'charlotte bag suki design', 'charlotte bag pink polkadot'})",frozenset({'red retrospot charlotte bag'}),0.023558694142162537,0.05921509608705719,0.018927992590877518,0.8034398034398035,13.568158401002977,1.0,0.017532962253563773,4.786243198657098,0.9486469127181341,0.2964641885766093,0.791067867115366,0.5615439486407229
"frozenset({'dotcom postage', 'jumbo bag pink polkadot'})",frozenset({'jumbo bag woodland animals'}),0.01985413290113452,0.04931697152118546,0.013255383190553369,0.6676384839650146,13.537702404905625,1.0,0.012276237483690286,2.8603884102476616,0.9448922377611015,0.2370600414078675,0.6503971291390399,0.4682089133440096
"frozenset({'jam making set printed', 'green regency teacup and saucer'})",frozenset({'roses regency teacup and saucer'}),0.01435517480898356,0.05840472331558231,0.011345218800648298,0.7903225806451614,13.531826465040444,1.0,0.010506808787782797,4.490685165725686,0.9395880973954064,0.18473138548539114,0.7773168318206066,0.4922871575178235
"frozenset({'strawberry charlotte bag', 'lunch bag  black skull'})",frozenset({'red retrospot charlotte bag'}),0.015975920351933317,0.05921509608705719,0.012792313035424868,0.8007246376811595,13.522305807018292,1.0,0.011846297376705964,4.721029699635861,0.9410827788128826,0.2050092764378479,0.7881818027797768,0.5083779591142845
"frozenset({'lunch bag alphabet design', 'lunch bag apple design'})",frozenset({'lunch bag vintage leaf design'}),0.020780273211391524,0.03774021764297291,0.010592729798564482,0.50974930362117,13.506792897790387,1.0,0.009808477764886126,1.9627912606032545,0.9456132819477674,0.22101449275362317,0.49052147313277983,0.39521207512346845
"frozenset({'strawberry charlotte bag', 'pack of 72 retrospot cake cases'})",frozenset({'red retrospot charlotte bag'}),0.014644593655938875,0.05921509608705719,0.011692521416994674,0.7984189723320158,13.483368686224734,1.0,0.010825340396502346,4.667030993921068,0.9395945380827222,0.18808193668528864,0.7857310137210302,0.49793871392749367
"frozenset({'lunch bag  black skull', 'charlotte bag pink polkadot'})",frozenset({'charlotte bag suki design'}),0.015628617735586943,0.05035887937022459,0.010592729798564482,0.6777777777777777,13.458952745849295,1.0,0.009805690123294707,2.947162098506199,0.9403971211703487,0.19122257053291533,0.6606905332737345,0.4440613026819923
